Feed,Publish_DT,Title,Summary,Author,Link
UK,2021-12-25 11:48:00,Covid in Wales: Boosters paused Christmas Day and Boxing Day,Testing sites are staying open on Christmas Day and Boxing Day., ,https://www.bbc.co.uk/news/uk-wales-59779931?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-25 12:58:00,Kate surprises concert audience with piano performance,The duchess appears with musician Tom Walker at the event for people who helped in the pandemic., ,https://www.bbc.co.uk/news/uk-59786990?at_medium=RSS&at_campaign=KARANGA
Business,2021-12-25 14:12:00,Trump Scottish golf resorts claimed over £3m in furlough,Accounts reveal the former US president's two golf courses in Scotland made financial losses last year., ,https://www.bbc.co.uk/news/uk-59790443?at_medium=RSS&at_campaign=KARANGA
Health,2021-12-25 16:39:00,Covid: Volunteers ensure Christmas Day booster jabs push,Vaccinations continue over the festive period after UK Covid cases hit a record on Christmas Eve., ,https://www.bbc.co.uk/news/uk-59785948?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-26 00:54:00,Uri Geller: The celebrity who owes his success to spoons,Self-proclaimed Israel psychic Uri Geller recalls how he made spoon-bending famous across the world., ,https://www.bbc.co.uk/news/world-middle-east-59740360?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-26 00:54:00,Israeli 'psychic' Uri Geller still baffling fans at 75,"Now wowing visitors at his museum, the famous spoon bender recalls his rise from poverty to stardom.", ,https://www.bbc.co.uk/news/world-middle-east-59609232?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-26 00:55:00,A Very British Scandal: Claire Foy's historic take on revenge porn,"Claire Foy's latest role shows how a 1960s high-profile divorce was used to ""shame"" women.", ,https://www.bbc.co.uk/news/newsbeat-59738691?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-26 00:57:00,Love story sends TV fans in search of idyllic Alps,Crash Landing On You has been a big hit and now fans are travelling to the filming locations., ,https://www.bbc.co.uk/news/world-europe-59636403?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-26 02:30:00,22 TV highlights to look out for in 22,"A Lord of the Rings series, a Pamela Anderson movie, and a new Doctor Who are all coming next year.", ,https://www.bbc.co.uk/news/entertainment-arts-59731002?at_medium=RSS&at_campaign=KARANGA
Health,2021-12-26 03:55:00,First and second Covid jabs surge in England,Vaccinations continue during the festive period as the UK's daily Covid cases hit an all-time high., ,https://www.bbc.co.uk/news/health-59791656?at_medium=RSS&at_campaign=KARANGA
Politics,2021-12-26 04:58:00,"Platinum Jubilee: Pubs could stay open until 1am, home secretary proposes",The home secretary wants to extend licensing hours by two hours over June's bank holiday weekend., ,https://www.bbc.co.uk/news/uk-59792855?at_medium=RSS&at_campaign=KARANGA
Health,2021-12-26 07:21:00,Long Covid: 'I have to choose between walking and talking',"People say their lives have been ruined by long Covid, amid fears the number of sufferers is rising.", ,https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-59584146?at_medium=RSS&at_campaign=KARANGA
World,2021-12-26 07:28:00,Archbishop Desmond Tutu: Looking back at his life and legacy,"The BBC's Nomsa Maseko looks back at the life of Archbishop Desmond Tutu, who has died aged 90.", ,https://www.bbc.co.uk/news/world-59793776?at_medium=RSS&at_campaign=KARANGA
Health,2021-12-26 07:35:00,Covid: One of the sickest patients home for Christmas,Andrew Watts is recovering at home after falling ill last Christmas and spending 300 days in hospital., ,https://www.bbc.co.uk/news/uk-england-london-59769787?at_medium=RSS&at_campaign=KARANGA
Politics,2021-12-26 08:37:00,Covid-19: New rules in force for three UK nations,"Scotland, Wales and Northern Ireland bring in limits on socialising while England waits for more data.", ,https://www.bbc.co.uk/news/uk-59792754?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-26 13:33:00,Christmas Day TV: Nine million tune in for Queen's message,"A Strictly Come Dancing special and Call the Midwife were also Christmas Day hits, figures show.", ,https://www.bbc.co.uk/news/entertainment-arts-59794242?at_medium=RSS&at_campaign=KARANGA
World,2021-12-26 15:57:00,Desmond Tutu death: South Africans remember anti-apartheid leader,"The archbishop, who was a driving force in the anti-apartheid movement, has died aged 90.", ,https://www.bbc.co.uk/news/world-africa-59796716?at_medium=RSS&at_campaign=KARANGA
UK,2021-12-26 18:45:00,Ever Given back at Felixstowe after uneventful latest trip,The ship that became famous for blocking the Suez Canal docks back in Felixstowe on time., ,https://www.bbc.co.uk/news/uk-england-suffolk-59794896?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-26 20:56:00,Janice Long: BBC DJ and broadcaster dies at 66,She was the first woman to have her own daily show on Radio 1 in a career that spanned five decades., ,https://www.bbc.co.uk/news/entertainment-arts-59795298?at_medium=RSS&at_campaign=KARANGA
Top Stories,2021-12-27 00:00:00,Demi Skipper plans to keep trading after hairpin-to-house swap,TikToker Demi Skipper made headlines when she successfully traded items until she got a house., ,https://www.bbc.co.uk/news/world-us-canada-59762810?at_medium=RSS&at_campaign=KARANGA
World,2021-12-27 00:00:00,Covid-19: India's unwinnable battle against spitting,The pandemic briefly renewed efforts to curb an infamous Indian habit - spitting in public., ,https://www.bbc.co.uk/news/world-asia-india-51908404?at_medium=RSS&at_campaign=KARANGA
Business,2021-12-27 00:03:00,How this clip restored one man's dream of being a pilot,The story behind a face mask clip that restored a young man's dream of being a pilot., ,https://www.bbc.co.uk/news/business-58091493?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-27 00:04:00,My art channels the pain from Ethiopia's war,US-based Tigrayan artist Gabrielle Tesfaye uses her work to share her feelings over the civil war., ,https://www.bbc.co.uk/news/world-us-canada-59759885?at_medium=RSS&at_campaign=KARANGA
World,2021-12-27 00:06:00,'I'm Jewish and black - where do I fit in?',Black and Jewish journalist Nadine Batchelor-Hunt travels to Israel to meet the Ethiopian community and explore this dual identity., ,https://www.bbc.co.uk/news/uk-59748260?at_medium=RSS&at_campaign=KARANGA
UK,2021-12-27 00:06:00,The brave donor dogs giving blood to help others,A blood bank service for dogs helps supply vets with immediate access to blood in emergencies., ,https://www.bbc.co.uk/news/uk-scotland-59759573?at_medium=RSS&at_campaign=KARANGA
Politics,2021-12-27 00:11:00,Coming for Camelot: The battle to land the UK's National Lottery,Who's in the running to get the UK lotto licence - and what's at stake for players and Olympians?, ,https://www.bbc.co.uk/news/uk-politics-58971257?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-27 00:14:00,ICU Liberty Singers: Online choir's first meeting was 'happiest day',What happened when this online choir of healthcare staff met for the first time since forming a year ago., ,https://www.bbc.co.uk/news/uk-england-nottinghamshire-59756043?at_medium=RSS&at_campaign=KARANGA
Science and Environment,2021-12-27 01:49:00,Wildlife's winners and losers of 2021 - and how extreme weather set the tone,"Wildlife across the UK is increasingly suffering the impacts of extreme weather events and natural disasters, says the National Trust.", ,https://www.bbc.co.uk/news/science-environment-59757497?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-27 03:05:00,Spider-Man: No Way Home becomes first pandemic-era film to top $1bn,It beat Chinese Korean War epic The Battle of Lake Changjin to be the highest grossing film of 2021., ,https://www.bbc.co.uk/news/business-59798609?at_medium=RSS&at_campaign=KARANGA
Business,2021-12-27 03:10:00,How Covid disrupted our Christmas toy deliveries,The short-term cost of sending freight from Asia to Europe has risen by 366% this year., ,https://www.bbc.co.uk/news/business-59771575?at_medium=RSS&at_campaign=KARANGA
Science and Environment,2021-12-27 04:09:00,Climate change: Huge toll of extreme weather disasters in 2021,Floods and storms connected to rising temperatures have had a huge impact on people worldwide., ,https://www.bbc.co.uk/news/science-environment-59761839?at_medium=RSS&at_campaign=KARANGA
Health,2021-12-27 04:51:00,Prostate screening could be ready in five years,One of the UK's leading cancer scientists said medical advances were making it possible., ,https://www.bbc.co.uk/news/health-59783179?at_medium=RSS&at_campaign=KARANGA
UK,2021-12-27 07:06:00,Covid: Mark Drakeford reflects on 'challenging year',"Mark Drakeford says 2021 was a “difficult” 12 months, but is hopeful for 2022.", ,https://www.bbc.co.uk/news/uk-wales-59782594?at_medium=RSS&at_campaign=KARANGA
UK,2021-12-27 08:09:00,Blinded soldier becomes jiu-jitsu champion,Robert Long was blinded by an explosion in Afghanistan and says jiu-jitsu has helped him regain independence., ,https://www.bbc.co.uk/news/uk-england-london-59782950?at_medium=RSS&at_campaign=KARANGA
UK,2021-12-27 08:55:00,Covid in Scotland: Nightclubs close and 1m distancing returns,New measures begin for hospitality and indoor leisure in a bid to halt the spread of Omicron in Scotland., ,https://www.bbc.co.uk/news/uk-scotland-59781504?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-27 09:02:00,'My over-55s ballet class is a lifelong dream',One of the participants said she had dreamed of being a ballet dancer since she was little., ,https://www.bbc.co.uk/news/uk-england-leicestershire-59760089?at_medium=RSS&at_campaign=KARANGA
UK,2021-12-27 09:04:00,Covid-19: Table service returns and no dancing in bars,"New Covid-19 guidance is now in force in Northern Ireland, including a limit on household mixing.", ,https://www.bbc.co.uk/news/uk-northern-ireland-59796896?at_medium=RSS&at_campaign=KARANGA
World,2021-12-27 09:48:00,Brazilian town floods after two dams collapse,People in the town of Itabuna can be seen using inflatable rafts and canoes to get from house to house., ,https://www.bbc.co.uk/news/world-latin-america-59801025?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-27 09:58:00,Jean-Marc Vallée: Canadian filmmaker dies aged 58,"The director's works included Dallas Buyers Club, Wild and the TV series Big Little Lies.", ,https://www.bbc.co.uk/news/entertainment-arts-59800777?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-27 10:20:00,Janice Long: Tribute from Bob Harris to 'pioneer' broadcaster,Broadcaster Bob Harris says Janice Long ''pushed the door open'' for others to follow., ,https://www.bbc.co.uk/news/entertainment-arts-59801015?at_medium=RSS&at_campaign=KARANGA
Top Stories,2021-12-27 11:15:00,Desmond Tutu - the staunch and steadfast healer of a nation,How Desmond Tutu went from South Africa's public enemy No1 to its beloved pastor., ,https://www.bbc.co.uk/news/world-africa-59800035?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-27 12:54:00,Amber Heard names new dog after Australian minister embroiled in feud,The US actress names her new dog after the Australian minister who said her dogs should go home in 2015., ,https://www.bbc.co.uk/news/world-australia-59802233?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-27 14:05:00,Art: Andrew Logan's museum celebrates 30 years in Wales,The world-renowned artist will celebrate 50 years of his Alternative Miss World in 2022., ,https://www.bbc.co.uk/news/uk-wales-59731386?at_medium=RSS&at_campaign=KARANGA
Politics,2021-12-27 14:16:00,Covid: PM gets Covid briefing as UK nations tighten rules,But the BBC understands no further Covid restrictions in England are set to be announced on Monday., ,https://www.bbc.co.uk/news/uk-59798814?at_medium=RSS&at_campaign=KARANGA
Business,2021-12-27 14:25:00,Shoppers shun Christmas sales as footfall drops amid Covid fears,"New data reveals a 32% decline in footfall compared with 2019, with central London badly affected.", ,https://www.bbc.co.uk/news/business-59802144?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2021-12-27 14:29:00,Andrzej Duda: Polish president vetoes controversial media law,Opponents say the law banning foreign ownership in the media aimed to silence government critics., ,https://www.bbc.co.uk/news/world-europe-59800040?at_medium=RSS&at_campaign=KARANGA
Science and Environment,2021-12-27 15:39:00,"Leading American naturalist EO Wilson, dubbed 'Darwin's heir', dies at 92",The award-winning naturalist and conservationist earned the Darwin nickname for his life's work., ,https://www.bbc.co.uk/news/science-environment-59803766?at_medium=RSS&at_campaign=KARANGA
Business,2021-12-27 15:49:00,"Energy prices: Government must show more urgency, says Ovo boss","Ovo predicts an ""enormous crisis"" in 2022 as the business secretary meets with the energy industry.", ,https://www.bbc.co.uk/news/uk-59797224?at_medium=RSS&at_campaign=KARANGA
Technology,2021-12-27 16:15:00,Advice issued as drone spooks resting seals,A marine conservation charity is asking drone operators to keep their distance from seals., ,https://www.bbc.co.uk/news/uk-england-cornwall-59804164?at_medium=RSS&at_campaign=KARANGA
